match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M23,18.5,58.2,35.18,11.07,9.65,86.38,1,1,26.770412401426384,61.98767942099462,0,0,1,central_middle
LALIGA_24_25_M23,19.0,60.44,36.4,5.1,-11.93,88.93,0,0,40.214684575642266,59.668698661861235,0,0,1,central_middle
LALIGA_24_25_M23,19.5,59.86,32.64,7.61,5.02,92.74,1,1,19.29293818413265,60.588688713323386,0,0,1,central_middle
LALIGA_24_25_M23,20.0,60.3,34.02,2.9,-9.42,94.19,0,0,23.714337498052487,59.99875332038158,0,0,1,central_middle
LALIGA_24_25_M23,20.5,58.6,33.27,3.71,1.62,96.05,0,0,4.833982343570611,61.76773348602003,0,0,0,central_middle
LALIGA_24_25_M23,21.0,59.36,30.98,4.82,2.22,98.46,0,0,57.475523968839035,61.307177393841904,0,0,0,central_middle
LALIGA_24_25_M23,21.5,58.84,30.7,1.18,-7.29,99.05,0,0,29.125736234988917,61.863039045944056,0,0,0,central_middle
LALIGA_24_25_M23,22.0,56.59,30.19,4.61,6.87,101.35,0,0,28.07692984984071,64.16435303188211,0,0,0,central_middle
LALIGA_24_25_M23,22.5,52.21,32.86,10.26,11.29,106.48,1,1,37.394793233373896,68.16497414361717,0,0,0,central_middle
LALIGA_24_25_M23,23.0,52.66,31.45,2.96,-14.59,107.96,0,0,32.12630101968387,67.8806165263693,0,0,0,central_middle
LALIGA_24_25_M23,23.5,53.36,31.67,1.47,-2.99,108.7,0,0,29.796222753452614,67.15860704332692,0,0,0,central_middle
LALIGA_24_25_M23,24.0,54.27,33.85,4.74,6.54,111.07,0,0,28.294088193963496,66.01708415251312,0,0,0,central_middle
LALIGA_24_25_M23,24.5,54.17,35.09,2.5,-4.48,112.31,0,0,39.17391287664564,66.01285480874161,0,0,0,central_middle
LALIGA_24_25_M23,25.0,54.08,36.64,3.1,1.22,113.87,0,0,19.91799172132206,66.00557552207238,1,0,1,central_middle
LALIGA_24_25_M23,25.5,54.33,33.1,7.11,8.01,117.42,1,1,17.910259794424476,66.03149930146975,0,0,1,central_middle
LALIGA_24_25_M23,26.0,52.92,36.84,8.0,1.78,121.42,1,1,16.813881109869534,67.15438928320322,0,0,1,central_middle
LALIGA_24_25_M23,26.5,51.68,36.77,2.48,-11.04,122.66,0,0,36.80598231804134,68.39631057301263,0,0,1,central_middle
LALIGA_24_25_M23,27.0,50.62,36.81,2.13,-0.7,123.72,0,0,45.287171322768806,69.45329725794161,0,0,1,central_middle
LALIGA_24_25_M23,27.5,53.4,38.4,6.42,8.58,126.93,1,0,37.50456261245841,66.61921644690817,0,0,1,central_middle
LALIGA_24_25_M23,28.0,53.72,38.81,1.03,-10.77,127.44,0,0,29.11689725680987,66.29068184895975,0,0,1,central_middle
LALIGA_24_25_M23,28.5,53.95,37.91,1.86,1.65,128.37,0,0,47.67086776771293,66.0830583432698,0,0,1,central_middle
LALIGA_24_25_M23,29.0,53.82,36.62,2.57,1.43,129.66,0,0,51.319355208168226,66.26625687331375,0,0,0,central_middle
LALIGA_24_25_M23,29.5,52.47,35.0,4.22,3.3,131.77,0,0,29.641667075629638,67.71484992230286,0,0,0,central_middle
LALIGA_24_25_M23,30.0,52.28,32.06,5.9,3.35,134.72,1,0,37.156232056654424,68.18388372628827,0,0,0,central_middle
LALIGA_24_25_M23,30.5,53.09,32.29,1.68,-8.43,135.56,0,0,39.06705572039495,67.35274456174744,0,0,0,central_middle
LALIGA_24_25_M23,31.0,52.2,32.26,1.79,0.22,136.46,0,0,5.246325780454233,68.24036635306115,0,0,0,central_middle
LALIGA_24_25_M23,31.5,51.51,31.42,2.18,0.77,137.54,0,0,48.24353431289688,69.0253323063352,0,0,0,central_middle
LALIGA_24_25_M23,32.0,52.65,32.41,3.02,1.69,139.05,0,0,26.310027438684127,67.77632772583654,0,0,0,central_middle
LALIGA_24_25_M23,32.5,54.12,33.59,3.76,1.49,140.93,0,0,40.976404868988986,66.1911058979981,0,0,0,central_middle
LALIGA_24_25_M23,33.0,54.71,34.68,2.49,-2.55,142.18,0,0,22.61841136698531,65.50638518495734,0,0,0,central_middle
LALIGA_24_25_M23,33.5,55.4,34.66,1.39,-2.2,142.87,0,0,55.59573986175825,64.82033322962786,0,0,0,central_middle
LALIGA_24_25_M23,34.0,57.31,35.78,4.43,6.07,145.09,0,0,40.648434765695605,62.83187487255175,0,0,0,central_middle
LALIGA_24_25_M23,34.5,57.91,35.05,1.9,-5.06,146.03,0,0,9.532244168332642,62.2870018543195,0,0,0,central_middle
LALIGA_24_25_M23,35.0,56.83,35.34,2.24,0.68,147.15,0,0,64.89132413199498,63.34164901547796,0,0,0,central_middle
LALIGA_24_25_M23,35.5,56.43,38.46,6.28,8.08,150.29,1,0,50.00622401864212,63.588650716932186,0,0,0,central_middle
LALIGA_24_25_M23,36.0,57.02,39.4,2.23,-8.09,151.41,0,0,10.715790682923837,62.98285798532804,0,0,0,central_middle
LALIGA_24_25_M23,36.5,58.1,41.84,5.33,6.2,154.08,0,0,23.61539136219121,61.92734129607051,0,0,0,central_middle
LALIGA_24_25_M23,37.0,56.1,38.74,7.38,4.1,157.77,1,1,26.637128447638865,63.912421327939064,0,0,0,central_middle
LALIGA_24_25_M23,37.5,52.17,39.43,7.97,1.18,161.76,1,1,23.44620853384485,67.8323949157038,0,0,0,central_middle
LALIGA_24_25_M23,38.0,51.38,41.2,3.88,-8.19,163.7,0,0,34.416962214708605,68.63049176568677,0,0,0,central_middle
LALIGA_24_25_M23,38.5,51.29,42.47,2.54,-2.69,164.97,0,0,37.394619886004904,68.75438167855197,0,0,0,central_middle
LALIGA_24_25_M23,39.0,50.29,41.51,2.77,0.46,166.35,0,0,16.336979024032,69.72635226368867,0,0,0,central_middle
LALIGA_24_25_M23,39.5,49.67,41.99,1.57,-2.4,167.13,0,0,4.264671814445464,70.35814807113672,0,0,0,central_middle
LALIGA_24_25_M23,40.0,49.56,43.31,2.65,2.16,168.46,0,0,62.358524583484446,70.51772614031171,0,0,0,central_middle
LALIGA_24_25_M23,40.5,46.99,43.47,5.15,5.0,171.03,0,0,2.5103436743367133,73.09241410707405,0,0,0,central_middle
LALIGA_24_25_M23,41.0,49.32,45.72,6.48,2.67,174.27,1,0,50.84967060400864,70.91107670879072,0,0,0,central_middle
LALIGA_24_25_M23,41.5,48.08,45.89,2.5,-7.96,175.53,0,0,21.86997533544382,72.16078228511662,0,0,0,central_middle
LALIGA_24_25_M23,42.0,47.8,46.5,1.34,-2.32,176.2,0,0,20.1028424982388,72.49199955857198,0,0,0,central_middle
LALIGA_24_25_M23,42.5,47.34,44.3,4.48,6.28,178.44,0,0,26.354403077050407,72.78712523516779,1,0,1,central_middle
LALIGA_24_25_M23,43.0,46.91,45.76,3.05,-2.87,179.96,0,0,30.987105459486198,73.31661271499114,0,0,1,central_middle
LALIGA_24_25_M23,43.5,47.01,42.88,5.78,5.45,182.85,1,0,32.46649492042464,73.046796644343,0,0,1,central_middle
LALIGA_24_25_M23,44.0,44.81,42.12,4.65,-2.26,185.18,0,0,49.69015616909744,75.2198810155932,0,0,1,central_middle
LALIGA_24_25_M23,44.5,44.8,42.11,0.02,-9.25,185.19,0,0,50.32714008383828,75.22959590480333,0,0,1,central_middle
LALIGA_24_25_M23,45.0,44.96,43.25,2.3,4.56,186.34,0,0,37.847120661510466,75.11034615816918,0,0,1,central_middle
LALIGA_24_25_M23,45.5,44.12,43.03,1.74,-1.13,187.21,0,0,28.34104782334744,75.94047208175624,0,0,1,central_middle
LALIGA_24_25_M23,46.0,44.73,42.23,2.01,0.54,188.22,0,0,33.419147586309705,75.3030264996036,0,0,1,central_middle
LALIGA_24_25_M23,46.5,46.08,41.46,3.1,2.19,189.77,0,0,21.390043270051347,73.93441688415484,0,0,0,central_middle
LALIGA_24_25_M23,47.0,45.21,44.64,6.59,6.97,193.06,1,0,44.738044612076465,74.93379544638053,0,0,0,central_middle
LALIGA_24_25_M23,47.5,44.53,45.04,1.57,-10.04,193.85,0,0,11.276780598372527,75.6381021707975,0,0,0,central_middle
LALIGA_24_25_M23,48.0,44.14,46.05,2.17,1.21,194.93,0,0,12.153630724498603,76.10086793197566,0,0,0,central_middle
LALIGA_24_25_M23,48.5,47.02,45.19,6.0,7.66,197.93,1,0,28.39516472714555,73.1643116553419,0,0,0,central_middle
LALIGA_24_25_M23,49.0,47.7,43.16,4.29,-3.41,200.08,0,0,8.19529084337018,72.36902376016965,0,0,0,central_middle
LALIGA_24_25_M23,49.5,46.9,43.54,1.78,-5.03,200.97,0,0,40.436321012818,73.18566526308277,0,0,0,central_middle
LALIGA_24_25_M23,50.0,48.89,42.97,4.13,4.7,203.03,0,0,53.715622895032816,71.17199589726285,0,0,0,central_middle
LALIGA_24_25_M23,50.5,49.56,41.85,2.62,-3.02,204.34,0,0,48.4472314033582,70.46428953732521,0,0,0,central_middle
LALIGA_24_25_M23,51.0,50.47,41.27,2.16,-0.92,205.42,0,0,17.928094330170808,69.54159762329307,0,0,0,central_middle
LALIGA_24_25_M23,51.5,51.56,43.18,4.4,4.49,207.63,0,0,55.04081234502688,68.51383801831568,0,0,0,central_middle
LALIGA_24_25_M23,52.0,52.05,42.74,1.32,-6.17,208.28,0,0,14.489861200039037,68.00522112308731,1,0,1,central_middle
LALIGA_24_25_M23,52.5,49.96,44.2,5.11,7.59,210.84,0,0,44.399266110074315,70.16581503837891,0,0,1,central_middle
LALIGA_24_25_M23,53.0,50.66,41.16,6.25,2.28,213.96,1,0,26.25101403937872,69.3497022344004,0,0,1,central_middle
LALIGA_24_25_M23,53.5,51.08,41.6,1.22,-10.07,214.57,0,0,15.438170615294975,68.93856975597913,0,0,1,central_middle
LALIGA_24_25_M23,54.0,52.67,40.85,3.51,4.58,216.33,0,0,24.237982877817082,67.33536515086259,0,0,1,central_middle
LALIGA_24_25_M23,54.5,52.07,40.71,1.23,-4.56,216.94,0,0,15.208596679700172,67.93371033588554,0,0,1,central_middle
LALIGA_24_25_M23,55.0,54.8,39.01,6.44,10.43,220.16,1,0,34.78424512975172,65.20751567112491,0,0,1,central_middle
LALIGA_24_25_M23,55.5,56.08,40.67,4.19,-4.5,222.25,0,0,26.284306398015367,63.923511324081694,0,0,1,central_middle
LALIGA_24_25_M23,56.0,54.43,42.69,5.21,2.04,224.86,0,0,27.351022497180725,65.62515523791163,0,0,0,central_middle
LALIGA_24_25_M23,56.5,55.03,43.35,1.77,-6.88,225.74,0,0,28.23459202248529,65.05630945573226,0,0,0,central_middle
LALIGA_24_25_M23,57.0,56.94,42.4,4.26,4.98,227.87,0,0,20.336654077261315,63.10565426330671,0,0,0,central_middle
LALIGA_24_25_M23,57.5,57.96,41.73,2.44,-3.64,229.09,0,0,53.858344453831286,62.064116041397064,0,0,0,central_middle
LALIGA_24_25_M23,58.0,56.64,42.65,3.2,1.53,230.7,0,0,49.82154328678962,63.415393241704336,0,0,0,central_middle
LALIGA_24_25_M23,58.5,58.38,45.18,6.14,5.88,233.77,1,0,45.26276935269937,61.83734146937431,0,0,0,central_middle
LALIGA_24_25_M23,59.0,57.79,42.62,5.26,-1.76,236.4,0,0,18.40563303457726,62.26514675161378,0,0,0,central_middle
LALIGA_24_25_M23,59.5,61.88,42.3,8.22,5.91,240.51,1,1,22.586075871643363,58.16549148765099,0,0,0,central_middle
LALIGA_24_25_M23,60.0,61.84,46.13,7.66,-1.12,244.34,1,1,5.421265290127802,58.48215539803573,0,0,0,central_middle
LALIGA_24_25_M23,60.5,63.11,44.41,4.27,-6.78,246.47,0,0,20.442961535621997,57.06067121932584,0,0,0,central_middle
LALIGA_24_25_M23,61.0,63.57,43.37,2.28,-3.97,247.61,0,0,26.58059396118407,56.53053864947688,0,0,0,central_middle
LALIGA_24_25_M23,61.5,63.25,43.78,1.05,-2.46,248.14,0,0,13.300902894462979,56.87574966538902,0,0,0,central_middle
LALIGA_24_25_M23,62.0,61.91,42.33,3.96,5.81,250.12,0,0,19.89683140825037,58.136709573212,0,0,0,central_middle
LALIGA_24_25_M23,62.5,61.9,40.93,2.8,-2.32,251.51,0,0,49.21368478868326,58.10744272466308,0,0,0,central_middle
LALIGA_24_25_M23,63.0,61.29,37.47,7.03,8.46,255.03,1,1,10.307227876190897,58.76448757540561,1,0,1,central_middle
LALIGA_24_25_M23,63.5,62.4,38.94,3.68,-6.69,256.87,0,0,31.431020951983328,57.60975264657886,0,0,1,central_middle
LALIGA_24_25_M23,64.0,58.24,37.5,8.8,10.24,261.27,1,1,32.34500658741685,61.810578382668446,0,0,1,central_middle
LALIGA_24_25_M23,64.5,58.38,38.6,2.22,-13.17,262.38,0,0,38.76259551515972,61.63590187544918,0,0,1,central_middle
LALIGA_24_25_M23,65.0,57.39,37.27,3.31,2.19,264.04,0,0,4.016118767251764,62.66949018461854,1,0,1,central_middle
LALIGA_24_25_M23,65.5,55.45,35.72,4.96,3.29,266.52,0,0,31.49747653194032,64.69173749405715,0,0,1,central_middle
LALIGA_24_25_M23,66.0,54.58,34.07,3.74,-2.44,268.39,0,0,24.821752887418647,65.68821279346851,0,0,1,central_middle
LALIGA_24_25_M23,66.5,55.12,35.8,3.63,-0.21,270.2,0,0,18.18244573471129,65.01580115633429,0,0,1,central_middle
LALIGA_24_25_M23,67.0,54.71,33.9,3.89,0.52,272.15,0,0,48.57139246446559,65.57434025592632,0,0,1,central_middle
LALIGA_24_25_M23,67.5,56.52,33.07,3.98,0.18,274.14,0,0,13.138654977701123,63.857147603067894,0,0,1,central_middle
LALIGA_24_25_M23,68.0,56.2,30.82,4.56,1.15,276.42,0,0,65.22227779517443,64.4570585739064,0,0,1,central_middle
LALIGA_24_25_M23,68.5,54.63,32.59,4.74,0.36,278.79,0,0,8.938605344799754,65.78863883680829,1,0,1,central_middle
LALIGA_24_25_M23,69.0,53.31,33.02,2.78,-3.92,280.18,0,0,18.813378835804983,67.05428025115175,0,0,1,central_middle
LALIGA_24_25_M23,69.5,51.31,33.84,4.32,3.09,282.34,0,0,33.136418923500244,68.96565594555017,0,0,1,central_middle
LALIGA_24_25_M23,70.0,53.56,34.15,4.54,0.43,284.61,0,0,50.40523496323043,66.69704716102505,0,0,1,central_middle
LALIGA_24_25_M23,70.5,51.68,35.03,4.14,-0.79,286.68,0,0,54.72947648078076,68.50053503440684,0,0,1,central_middle
LALIGA_24_25_M23,71.0,51.02,35.6,1.75,-4.78,287.55,0,0,51.78033761313806,69.12018807844781,0,0,1,central_middle
LALIGA_24_25_M23,71.5,55.36,33.66,9.52,15.54,292.31,1,1,18.59719548159654,64.95017474957245,0,0,1,central_middle
LALIGA_24_25_M23,72.0,55.51,32.26,2.81,-13.42,293.72,0,0,26.32043667180297,64.95281133253589,0,0,1,central_middle
LALIGA_24_25_M23,72.5,55.16,31.77,1.2,-3.22,294.32,0,0,17.69674493928133,65.36022108285742,0,0,0,central_middle
LALIGA_24_25_M23,73.0,54.19,32.4,2.32,2.23,295.48,0,0,22.16534600436107,66.24738560879214,0,0,0,central_middle
LALIGA_24_25_M23,73.5,51.45,33.42,5.84,7.04,298.4,1,0,42.95224805491477,68.86507750667242,0,0,0,central_middle
LALIGA_24_25_M23,74.0,51.86,32.36,2.28,-7.12,299.54,0,0,18.082333095439626,68.56696872401463,0,0,0,central_middle
LALIGA_24_25_M23,74.5,51.75,29.98,4.76,4.97,301.92,0,0,64.1993477934374,68.98161276746146,0,0,0,central_middle
LALIGA_24_25_M23,75.0,52.45,31.13,2.69,-4.14,303.27,0,0,26.837879983658265,68.1298715689381,0,0,0,central_middle
LALIGA_24_25_M23,75.5,53.23,32.12,2.52,-0.36,304.53,0,0,6.258583248685911,67.23337935876793,0,0,0,central_middle
LALIGA_24_25_M23,76.0,52.89,32.27,0.75,-3.54,304.9,0,0,12.496137393652388,67.55371936466562,0,0,0,central_middle
LALIGA_24_25_M23,76.5,55.46,31.86,5.2,8.9,307.5,0,0,50.46999840617164,65.05129668192633,0,0,0,central_middle
LALIGA_24_25_M23,77.0,49.76,35.4,13.4,16.41,314.2,1,1,44.80286181854384,70.39046526341477,0,0,0,central_middle
LALIGA_24_25_M23,77.5,51.32,34.9,3.27,-20.26,315.83,0,0,20.730779196983594,68.86909611719905,0,0,0,central_middle
LALIGA_24_25_M23,78.0,50.98,36.23,2.76,-1.03,317.21,0,0,20.531666699597864,69.12288550111317,0,0,0,central_middle
LALIGA_24_25_M23,78.5,52.57,34.02,5.45,5.38,319.94,0,0,45.78136632048582,67.69464749889758,0,0,0,central_middle
LALIGA_24_25_M23,79.0,52.87,32.7,2.69,-5.51,321.28,0,0,7.782654151654198,67.52574990327764,0,0,0,central_middle
LALIGA_24_25_M23,79.5,53.43,32.98,1.25,-2.89,321.91,0,0,8.482160468155094,66.93911636703908,0,0,0,central_middle
LALIGA_24_25_M23,80.0,54.75,30.74,5.21,7.93,324.51,0,0,16.953577589130592,65.90379427620233,1,0,1,central_middle
LALIGA_24_25_M23,80.5,54.93,29.82,1.87,-6.68,325.45,0,0,31.26806941545058,65.86150089392133,0,0,1,central_middle
LALIGA_24_25_M23,81.0,57.07,27.98,5.64,7.55,328.27,1,0,28.509772652774025,64.06766188959918,0,0,1,central_middle
LALIGA_24_25_M23,81.5,54.81,31.24,7.93,4.57,332.23,1,1,8.601243168729738,65.77593556917301,0,0,1,central_middle
LALIGA_24_25_M23,82.0,55.49,30.2,2.49,-10.88,333.48,0,0,51.23933237909367,65.250134865761,0,0,1,central_middle
LALIGA_24_25_M23,82.5,53.76,30.0,3.48,1.98,335.22,0,0,72.66973958977339,66.99057844204663,0,0,1,central_middle
LALIGA_24_25_M23,83.0,51.56,29.24,4.66,2.36,337.54,0,0,48.917660169472185,69.28066974272117,0,0,1,central_middle
LALIGA_24_25_M23,83.5,50.56,27.52,3.98,-1.35,339.53,0,0,51.32598099944304,70.55256196623904,0,0,1,central_middle
LALIGA_24_25_M23,84.0,50.3,25.39,4.3,0.65,341.69,0,0,54.7415844139815,71.21476040821875,0,0,0,left_halfspace_middle
LALIGA_24_25_M23,84.5,50.94,23.38,4.22,-0.18,343.79,0,0,60.214551251251926,71.0317393845878,0,0,0,left_halfspace_middle
LALIGA_24_25_M23,85.0,51.05,26.12,5.47,2.52,346.53,0,0,42.48207516338078,70.33318491295556,0,0,0,left_halfspace_middle
LALIGA_24_25_M23,85.5,53.81,26.26,5.52,0.09,349.29,1,0,57.49906981337371,67.6010628614669,0,0,0,left_halfspace_middle
LALIGA_24_25_M23,86.0,53.25,28.4,4.43,-2.19,351.51,0,0,26.55789780869433,67.750442802981,0,0,0,central_middle
LALIGA_24_25_M23,86.5,52.39,29.44,2.7,-3.45,352.86,0,0,13.257185436738155,68.42971357531756,0,0,0,central_middle
LALIGA_24_25_M23,87.0,53.06,27.93,3.3,1.21,354.51,0,0,17.83022095768626,68.01947147692343,0,0,0,central_middle
LALIGA_24_25_M23,87.5,54.26,26.8,3.3,-0.01,356.16,0,0,17.496749010221656,67.05212599164922,0,0,0,central_middle
LALIGA_24_25_M23,88.0,54.49,29.18,4.79,2.97,358.55,0,0,60.33434748125745,66.39753383974437,0,0,0,central_middle
LALIGA_24_25_M23,88.5,55.86,28.51,3.05,-3.47,360.08,0,0,45.11644794852442,65.16102899739997,0,0,0,central_middle
LALIGA_24_25_M23,89.0,56.21,28.76,0.87,-4.37,360.51,0,0,70.25913900770985,64.77269254863504,0,0,0,central_middle
LALIGA_24_25_M23,89.5,54.26,29.21,4.0,6.27,362.51,0,0,8.717169840911865,66.61960447195706,0,0,0,central_middle
LALIGA_24_25_M23,90.0,52.4,28.54,3.95,-0.09,364.49,0,0,13.046109708707354,68.56450685303585,0,0,0,central_middle
LALIGA_24_25_M23,90.5,49.65,31.04,7.43,6.95,368.2,1,1,18.036806266143735,70.91829171659452,0,0,0,central_middle
LALIGA_24_25_M23,91.0,52.99,29.59,7.28,-0.3,371.84,1,1,7.602137754305518,67.81377588661465,1,0,1,central_middle
LALIGA_24_25_M23,91.5,52.22,28.9,2.06,-10.43,372.87,0,0,55.688200549346085,68.68288287484737,0,0,1,central_middle
LALIGA_24_25_M23,92.0,53.29,30.37,3.64,3.15,374.69,0,0,37.92728638205506,67.40149108142936,0,0,1,central_middle
LALIGA_24_25_M23,92.5,52.77,29.52,1.99,-3.29,375.69,0,0,55.061069485473475,68.04192310627323,0,0,1,central_middle
LALIGA_24_25_M23,93.0,52.5,31.47,3.94,3.9,377.66,0,0,7.22072670917231,68.03683487641088,1,0,1,central_middle
LALIGA_24_25_M23,93.5,51.38,33.27,4.24,0.6,379.78,0,0,13.897764974642968,68.94923712413359,0,0,1,central_middle
LALIGA_24_25_M23,94.0,47.2,36.06,10.03,11.59,384.8,1,1,41.44070031838881,72.90654017301877,0,0,1,central_middle
LALIGA_24_25_M23,94.5,48.63,37.99,4.8,-10.47,387.2,0,0,37.18314866614479,71.39829829904912,0,0,1,central_middle
LALIGA_24_25_M23,95.0,47.4,38.51,2.65,-4.29,388.52,0,0,49.07880286575822,72.61528833517085,0,0,1,central_middle
LALIGA_24_25_M23,95.5,46.79,43.31,9.68,14.05,393.36,1,1,19.381806900421452,73.28478832609126,0,0,1,central_middle
LALIGA_24_25_M23,96.0,51.18,45.17,9.54,-0.28,398.13,1,1,46.55114747577263,69.01392105945003,0,0,1,central_middle
LALIGA_24_25_M23,96.5,50.33,46.82,3.71,-11.65,399.99,0,0,25.676037756616385,70.00300922103278,0,0,1,central_middle
LALIGA_24_25_M23,97.0,48.2,47.88,4.75,2.07,402.36,0,0,47.95797816956114,72.23111794787617,0,0,0,central_middle
LALIGA_24_25_M23,97.5,51.79,49.3,7.72,5.95,406.23,1,1,20.2361807666434,68.84107857958067,0,0,0,central_middle
LALIGA_24_25_M23,98.0,50.28,47.68,4.43,-6.58,408.44,0,0,55.47608507635695,70.14171939723177,0,0,0,central_middle
LALIGA_24_25_M23,98.5,49.91,49.75,4.2,-0.48,410.54,0,0,18.976325049375866,70.76489666494257,0,0,0,central_middle
LALIGA_24_25_M23,99.0,51.97,47.12,6.66,4.93,413.87,1,0,31.640935052200565,68.40157381230347,0,0,0,central_middle
LALIGA_24_25_M23,99.5,49.98,47.01,3.98,-5.36,415.86,0,0,63.844576143273976,70.37002557907735,0,0,0,central_middle
LALIGA_24_25_M23,100.0,50.67,47.91,2.27,-3.42,417.0,0,0,52.835629029589825,69.77977500680265,0,0,0,central_middle
